"GeneID","GeneSymbol","GeneBiotype","Myometrim-55_12640","Myometrium-55_11564","Myometrium-55.11911","061919Myometrium","Myometrium-55_12745","Fibroid55-12906","Fibroid-55_12382","Fibroid-55_12640","Fibroid-55_12843","Fibroid061919"
"ENSG00000258600","AL359238.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258426","AL162872.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258532","LINC02305","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259044","AL357172.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258902","AL049775.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258814","LINC02329","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000205562","AL049775.1","Gene",NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258945","AL049775.3","Gene",NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258733","LINC02328","Gene",NA,54,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258912","LINC02316","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258994","LINC02309","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258804","LINC01148","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259061","AL358292.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258496","AL352955.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258958","AL157688.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258859","LINC02296","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259028","AL135746.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258770","LINC02330","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258807","AL359237.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259077","AL136501.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258407","AL157955.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258826","AL157955.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258975","AL133279.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259998","AL133279.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258538","AL133279.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258983","AL162171.2","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258789","AL162171.1","Gene",NA,47,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000274492","AL121768.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283627","AL137785.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000277801","AL138478.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258752","AL357093.2","Gene",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258699","AL357093.1","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258380","AL356805.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258792","AL137230.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000275198","AL512791.2","Gene",NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258424","AL512791.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258678","LINC02317","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259789","AL096869.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258935","AL096869.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259163","AL096869.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258437","AL139193.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258716","AL139193.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258884","LINC02321","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000133943","DGLUCY","Gene",NA,880,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260810","AL135818.2","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258798","AL133153.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258481","AL133240.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258742","AL117192.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258499","LINC02287","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259066","AL110118.2","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000170270","GON7","Gene",NA,359,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258987","AL132642.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000175699","CCDC197","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000256357","AL132708.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000273259","AL049839.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000274379","AL121612.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258933","LINC02279","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258866","AL390254.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258630","LINC02292","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258572","AL133467.1","Gene",NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258390","LINC02318","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258927","AL133467.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000270038","AL133467.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000257275","AL139020.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258516","AL133167.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258691","AL355102.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259036","AL355102.5","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258793","AL355102.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258729","AL355102.3","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260806","AL163051.1","Gene",NA,44,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258702","AL137786.1","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258979","LINC02299","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259026","AL049833.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258393","AL049833.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259110","LINC02304","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000246084","LINC02325","Gene",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000197176","LINC02291","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258869","LINC02312","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258379","AL355097.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259097","AL163932.1","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258511","LINC02295","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258795","AL132719.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259119","AL132796.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000229402","AL162151.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258383","AL132819.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258749","AL110504.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000247970","AL160313.1","Gene",NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258672","AL160313.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258693","AL133368.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258560","AL157912.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258982","AL133523.1","Gene",NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258504","AL157871.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258666","AL157871.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258521","AL157871.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259031","AL845552.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258717","AL132711.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258663","AL117190.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258399","AL117190.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000225746","MEG8","Gene",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259004","LINC02285","Gene",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258497","AL359682.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258460","AL355096.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259082","LINC02314","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259166","AL049836.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258919","AL049836.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258404","LINC02320","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259088","AL137779.2","Gene",NA,38,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000256705","AL137779.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000271780","AL118558.3","Gene",NA,68,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000272444","AL118558.4","Gene",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259230","LINC02323","Gene",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259508","AL132801.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259515","AL117209.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283071","LBHD2","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000278071","AL161669.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259775","AL138976.2","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260285","AL133367.1","Gene",NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258851","AL139300.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000256500","AL139300.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000246451","AL049840.1","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000269910","AL049840.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258534","AL132712.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258914","AL132712.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000156411","ATP5MPL","Gene",NA,3689,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258748","AL359399.1","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258913","AL590079.1","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258598","AL512357.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259037","BX927359.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258736","AL583722.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260792","LINC02280","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000256050","AL583722.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258858","AL583722.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258430","AL583722.2","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258811","AL583810.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258593","AL583810.1","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259067","AL583810.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000140104","CLBA1","Gene",NA,121,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000257556","LINC02298","Gene",NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000251602","AL928654.1","Gene",NA,24,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000257270","AL928654.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000257341","AL928654.3","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000185347","TEDC1","Gene",NA,112,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000253364","AL928742.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000244620","AC246787.2","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000226777","FAM30A","Gene",NA,23,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000282122","IGHV7-4-1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000282639","IGHV3-64D","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000282651","IGHV5-10-1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283948","IGHVIII-16-1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000271201","AC247036.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000253149","IGHVII-28-1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283607","IGHVII-30-21","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283195","IGHVII-43-1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283562","IGHVIII-44","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283464","AC244452.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000211974","IGHV2-70D","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000282600","IGHV3-69-1","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281990","IGHV1-69-2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000280411","IGHV1-69D","Gene",NA,94,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000283906","IGHV4-80","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258410","AC087386.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258654","AC026495.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000278626","AC023310.4","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260409","AC012414.5","Gene",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259383","AC012414.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259443","AC012414.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260986","AC126335.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000247765","AC068446.2","Gene",NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000280881","AC060814.5","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000280703","AC060814.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000268531","AC060814.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000280709","LINC02203","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000284988","LINC02203","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000182974","AC135068.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000279408","AC135068.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281113","AC135068.7","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281179","AC135068.8","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000281550","AC135068.9","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000278263","AC135068.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000280655","AC134981.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000284500","AC134980.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000285472","AC134980.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260739","AC010760.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260978","AC126407.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261622","AC021439.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260780","AC087463.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261621","AC087463.4","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260959","AC087463.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261598","AC087463.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000214265","AC124312.1","Gene",NA,69,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000257647","AC124312.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261069","AC124312.3","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000235731","LINC02250","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259011","AC016266.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000206187","LINC02346","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258931","AC100836.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000235160","LINC02248","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000235518","AC011196.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258970","AC104002.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259168","AC104002.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258594","AC021979.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000258853","AC021979.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000232394","AC090696.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261480","AC055876.5","Gene",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261649","GOLGA6L7","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259277","AC127522.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259814","AC102941.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000256802","AC022613.1","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259523","AC022613.2","Gene",NA,60,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259647","AC111152.2","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259906","AC120045.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000225930","LINC02249","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260693","AC026150.1","Gene",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000270016","AC026150.3","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000269930","AC091057.3","Gene",NA,20,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000247728","AC091057.2","Gene",NA,70,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000285077","ARHGAP11B","Gene",NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000284906","AC091057.6","Gene",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000269974","AC091057.4","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259720","AC009562.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259448","LINC02352","Gene",NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259772","AC012236.1","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260642","AC139426.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261064","LINC02256","Gene",NA,1227,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000276724","AC123768.4","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000262728","AC123768.3","Gene",NA,59,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000244952","AC123768.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000241818","AC123768.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259721","AC090877.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259446","AC055874.1","Gene",NA,99,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000276702","AC010809.3","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259408","AC010809.2","Gene",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259287","AC010809.1","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259468","AC079203.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261304","LINC02252","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000250007","AC087457.1","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259181","AC114546.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259587","AC114546.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259336","AC021231.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000248079","DPH6-DT","Gene",NA,17,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259639","AC021351.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259245","AC040918.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259395","AC087516.1","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259737","AC087516.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261191","AC013640.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259460","AC078909.1","Gene",NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000274444","AC078909.2","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259434","AC068875.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259225","LINC02345","Gene",NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000236914","LINC01852","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259380","AC087473.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259326","AC116158.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259598","AC116158.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259731","AC022929.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000274281","AC022929.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259345","AC013652.1","Gene",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259278","AC087878.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259423","AC113146.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259447","AC013652.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259269","AC109630.1","Gene",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259390","AC022196.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000278621","AC037198.2","Gene",NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261136","AC023908.3","Gene",NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000246863","AC012377.1","Gene",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259584","AC021755.2","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000275636","AC021755.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259409","BMF-AS1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259198","AC020658.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000188549","CCDC9B","Gene",NA,38,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259368","AC013356.4","Gene",NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259364","AC013356.3","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259211","AC013356.2","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000259536","AC091045.1","Gene",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000128891","CCDC32","Gene",NA,729,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000137812","KNL1","Gene",NA,17,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000285396","AC012476.1","Gene",NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261183","SPINT1-AS1","Gene",NA,74,NA,NA,NA,NA,NA,NA,NA,NA
